reviewer_report_over_due_sent;questionnaire_motivation;reviewer_report_due_reminder_sent;reviewer_user;decline_reasons_other;reviewer_data_protection_consent;report_organization_appropriate;report_id;report_is_anonymized;reviewer_time_consent_response;questionnaire_manuscript_notice_name;reviewer_invitation_accepted_sent;reviewer_priority;reviewer_code;reviewer_invited;questionnaire_relative_review_time;questionnaire_motivation_other;report_supplement_appropriate;questionnaire_reviews_per_year;report_manuscript_appropriate;questionnaire_id;reviewer_time_invited;reviewer_transferwise_consent;reviewer_consent_given;reviewer_debriefing_sent;reviewer_time_report_submitted;reviewer_gs_interests;questionnaire_invitation_track_record;reviewer_report_submitted;reviewer_invitation_reminder_sent;report_new_information;questionnaire_invitation_acceptance;decline_id;reviewer_report_submitted_sent;report_recommendation;reviewer_box;reviewer_time_invitation_response;reviewer_treatment;reviewer_invitation_declined;reviewer_time_review_expired;report_worthy_subject;decline_reasons;reviewer_review_expired;report_conclusions_supported;reviewer_marked_for_deletion;reviewer_review_expired_sent;reviewer_questionnaire_reminder_sent;reviewer_questionnaire_submitted;reviewer_id;questionnaire_manuscript_effort;reviewer_invitation_accepted;reviewer_time_added;questionnaire_invitation_notice_name;questionnaire_manuscript_assessment;questionnaire_manuscript_track_record;questionnaire_manuscript_name_aware;questionnaire_review_hours;reviewer_time_questionnaire_submitted;report_length;confidential_length;report_words;confidential_words;d_topic_not_interesting;d_unfitting_topic;d_know_editor;d_dont_know_editor;d_know_author;d_dont_know_author;d_no_time;d_other;a_interesting;a_fitting_topic;a_know_editor;a_know_author;a_moral_obligation;a_other;reviewer_hindex_bin;reviewer_hindex5y_bin;reviewer_i10index_bin;reviewer_i10index5y_bin;reviewer_citedby_bin;reviewer_citedby5y_bin;reviewer_years_active_bin
0;;0;9160;;0;;;;;;0;28;GpoGSSi5ieQdGy5fVQkzLY;0;;;;;;;;0;0;0;;financial economics;;0;0;;;;0;;8;;bl;0;;;;0;;0;0;0;0;9158;;0;2021-08-04 12:01:31.503731+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;9161;;0;;;;;;0;7;9DL3sUg7YiC5jdCCnr6ULi;0;;;;;;;;0;0;0;;international macroeconomics, monetary economics, macroeconomics;;0;0;;;;0;;6;;hh;0;;;;0;;0;0;0;0;9159;;0;2021-08-04 12:01:31.507697+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;9162;;0;;;;;;0;11;LXGfifsyzq3tMMeSHdvcCZ;0;;;;;;;;0;0;0;;corporate finance;;0;0;;;;0;;7;;bh;0;;;;0;;0;0;0;0;9160;;0;2021-08-04 12:01:31.511427+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;9132;;1;1;312;1;2021-08-31 08:05:27.340645+00:00;;1;2;EWtLEqod3PPQYDama8nZWn;1;;;3;;3;;2021-08-31 06:54:07.720846+00:00;1;1;1;2021-09-22 14:18:17.843124+00:00;financial markets and institutions, financial econometrics;;1;0;3;;;1;2;3;2021-08-31 08:05:16.748646+00:00;bb;0;;4;;0;4;0;0;0;0;9130;;1;2021-08-04 12:01:31.392059+00:00;;;;;;;11;1469;2;221;;;;;;;;;;;;;;;1;1;1;1;8;1;1
0;;0;9163;;0;;;;;;0;15;nhcFDB5z8oAnZT9iu9UMf5;0;;;;;;;;0;0;0;;combinatorics, graph theory, probability, mathematical finance;;0;0;;;;0;;7;;hh;0;;;;0;;0;0;0;0;9161;;0;2021-08-04 12:01:31.515186+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;10587;;0;;;;;;0;1;V39E6vNWHv8sKfdR8ec5AQ;1;;;;;;;2021-08-17 11:07:35.382405+00:00;0;0;0;;;;0;0;;;;0;;3;2021-08-17 11:11:43.430381+00:00;ll;1;;;;0;;0;0;0;0;10585;;0;2021-08-04 12:01:37.151208+00:00;;;;;;;;;;;;;;;;;;;;;;;;;1;1;2;1;51;1;4
0;;0;9164;;0;;;;;;0;1;eiZjWeNFJ4qU5gJtU2Cvmn;1;;;;;;;2021-08-17 07:31:28.545420+00:00;0;0;0;;finance and banking;;0;0;;;;0;;1;;bl;0;2021-08-28 03:00:00.495514+00:00;;;1;;0;0;0;0;9162;;0;2021-08-04 12:01:31.519027+00:00;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;41;2;
0;;0;9167;;0;;;;;;0;18;EEEmZokeaCrapAg3Gt8E8j;0;;;;;;;;0;0;0;;behavioral finance, corporate finance, organizations, banking, asset pricing;;0;0;;;;0;;8;;bl;0;;;;0;;0;0;0;0;9165;;0;2021-08-04 12:01:31.530766+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;9168;;0;;;;;;0;9;MA7UQknBqUqftvR6CmJCV3;0;;;;;;;;0;0;0;;international trade/finance, monetary/macroeconomics, growth/development, regional/urban, covid-19;;0;0;;;;0;;6;;hh;0;;;;0;;0;0;0;0;9166;;0;2021-08-04 12:01:31.535026+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;9169;;0;;;;;;0;7;irDw2v5ug5ritZohycVe2S;0;;;;;;;;0;0;0;;;;0;0;;;;0;;6;;bh;0;;;;0;;0;0;0;0;9167;;0;2021-08-04 12:01:31.541087+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;9170;;0;;;;;;0;3;R9oC7GNEpo3CsZhcoEGzk7;1;;;;;;;2021-08-30 06:07:49.814222+00:00;0;0;0;;corporate fraud, corporate social responsibility;;0;0;;;;0;;3;2021-08-30 08:19:26.912250+00:00;bh;0;;;;0;;0;0;0;0;9168;;1;2021-08-04 12:01:31.545331+00:00;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1
0;;0;9171;;0;;;;;;0;7;dwGaHHwJagCLxDqoqzE9PA;0;;;;;;;;0;0;0;;derivatives, credit, text analytics, venture capital, portfolio theory;;0;0;;;;0;;5;;bh;0;;;;0;;0;0;0;0;9169;;0;2021-08-04 12:01:31.549624+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;9173;;0;;;;;;0;7;9xoWv3DpLCVv9hr6CsFZ6P;0;;;;;;;;0;0;0;;microeconomics of banking, banking regulation, corporate finance, oligopoly theory.;;0;0;;;;0;;6;;ll;0;;;;0;;0;0;0;0;9171;;0;2021-08-04 12:01:31.557736+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;9194;;0;;;;;;0;4;AfJadsBWuigAeGoZ76Jghg;1;;;;;;;2021-09-15 07:36:43+00:00;0;0;0;;finance;;0;0;;;1490;0;;5;2021-09-21 12:30:04+00:00;ll;1;;;['7'];0;;0;0;0;0;9192;;0;2021-08-04 12:01:31+00:00;;;;;;;;;;;0;0;0;0;0;0;1;0;;;;;;;1;1;1;1;4;1;1
0;;0;9175;;0;;;;;;0;7;DsrioMUXzfXH82AZuRk8HN;0;;;;;;;;0;0;0;;sme finance, capital structure, entrepreneurship;;0;0;;;;0;;6;;bh;0;;;;0;;0;0;0;0;9173;;0;2021-08-04 12:01:31.565455+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;9176;;0;;;;;;0;19;5wC8ZX3xyLZhD4HUsWbK9i;0;;;;;;;;0;0;0;;finance;;0;0;;;;0;;8;;bb;0;;;;0;;0;0;0;0;9174;;0;2021-08-04 12:01:31.569314+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;9177;;0;;;;;;0;27;hDWBJ97QKE3whssKbYszvP;0;;;;;;;;0;0;0;;finance, real estate, macroeconomics;;0;0;;;;0;;8;;bl;0;;;;0;;0;0;0;0;9175;;0;2021-08-04 12:01:31.573397+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;9178;;0;;;;;;0;18;Benqp3RMDvTHVkrna7CZrz;0;;;;;;;;0;0;0;;tax, asset pricing, corporate finance;;0;0;;;;0;;8;;bb;0;;;;0;;0;0;0;0;9176;;0;2021-08-04 12:01:31.577226+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;9179;;0;;;;;;0;11;W8wKbfnGX8m4dVjuAUEwXv;0;;;;;;;;0;0;0;;corporate finance;;0;0;;;;0;;6;;bh;0;;;;0;;0;0;0;0;9177;;0;2021-08-04 12:01:31.581053+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;['1'];0;8263;;1;1;527;1;2021-09-26 00:28:09.291642+00:00;1;1;2;2VtpNp6xLdnMAYaQSP8yCh;1;3;;2;100;2;470;2021-08-24 06:10:17.970483+00:00;1;1;1;2021-11-03 09:09:20.356648+00:00;financial markets, financial economics, financial econometrics;;1;0;3;;;1;1;7;2021-09-26 00:27:57.621314+00:00;bh;0;;4;;0;2;0;0;0;1;8261;3;1;2021-08-04 12:01:28.066435+00:00;;3;;;2;2021-11-03 09:10:16.372891+00:00;957;63;150;11;;;;;;;;;1;0;0;0;0;0;1;2;2;2;41;1;1
0;;0;9181;;0;;;;;;0;10;bQEdjfQQXUgvgMxVXx3uSU;0;;;;;;;;0;0;0;;smart structures, computational mechanics, nano-mechanics;;0;0;;;;0;;6;;bb;0;;;;0;;0;0;0;0;9179;;0;2021-08-04 12:01:31.588653+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;9182;;0;;;;;;0;8;5d95qBFifMHLFQDpDjZr2s;0;;;;;;;;0;0;0;;;;0;0;;;;0;;6;;bh;0;;;;0;;0;0;0;0;9180;;0;2021-08-04 12:01:31.592500+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;9184;;0;;;;;;0;3;c42BxogJzKLW2tPYrnrCoN;0;;;;;;;;0;0;0;;nanomaterial;;0;0;;;;0;;3;;hh;0;;;;0;;0;0;0;0;9182;;0;2021-08-04 12:01:31.600071+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;9185;;0;;;;;;0;4;XiE928wrQPD27zXP9jM3iu;0;;;;;;;;0;0;0;;financial engineering, wealth management, financial planning, optimization;;0;0;;;;0;;4;;bb;0;;;;0;;0;0;0;0;9183;;0;2021-08-04 12:01:31.603813+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;9180;;0;;;;;;0;6;YigjWRneBgh7GLGmUsDAbC;1;;;;;;;2021-09-23 12:24:33.715527+00:00;0;0;0;;finance, economics;;0;0;;;1673;0;;5;2021-09-27 08:26:31.590131+00:00;ll;1;;;['7'];0;;0;0;0;0;9178;;0;2021-08-04 12:01:31.584828+00:00;;;;;;;;;;;0;0;0;0;0;0;1;0;;;;;;;1;1;1;1;40;1;2
0;;0;9187;;0;;;;;;0;7;gNmPrdjXtQTGxVwJ2zpjfK;0;;;;;;;;0;0;0;;;;0;0;;;;0;;6;;ll;0;;;;0;;0;0;0;0;9185;;0;2021-08-04 12:01:31.611462+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;9199;;0;;;;;;0;3;cg8PNvCoFse4uKwVpyJpwM;1;;;;;;;2021-09-22 06:05:24.027069+00:00;0;0;0;;economics politics history;;0;0;;;1695;0;;3;2021-09-30 04:45:38.074099+00:00;bb;1;;;['2'];0;;0;0;0;0;9197;;0;2021-08-04 12:01:31.657947+00:00;;;;;;;;;;;0;1;0;0;0;0;0;0;;;;;;;1;1;1;1;21;1;1
0;;0;9189;;0;;;;;;0;16;6EMZ8VzD6LUaSzRn66ZXTB;0;;;;;;;;0;0;0;;;;0;0;;;;0;;8;;hh;0;;;;0;;0;0;0;0;9187;;0;2021-08-04 12:01:31.619152+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;9190;;0;;;;;;0;13;2ucSfDk9zZwPxbUJcECHCt;0;;;;;;;;0;0;0;;shareholder activism, hedge funds, corporate misconduct, institutional investors, corporate social responsibility;;0;0;;;;0;;7;;bb;0;;;;0;;0;0;0;0;9188;;0;2021-08-04 12:01:31.622904+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;9186;I wouldn't be able to return a review in a timely manner due to prior committments;0;;;;;;0;2;JYLQMrMbiXMwgpYG8NxVa4;1;;;;;;;2021-08-31 06:54:07.720846+00:00;0;0;0;;empirical asset pricing;;0;0;;;1202;0;;2;2021-09-08 06:12:57.173475+00:00;bb;1;;;['9'];0;;0;0;0;0;9184;;0;2021-08-04 12:01:31.607648+00:00;;;;;;;;;;;0;0;0;0;0;0;0;1;;;;;;;1;1;1;1;26;1;2
0;;0;9195;;0;;;;;;0;3;RCtZPfjDwLnbczzMMELiGB;0;;;;;;;;0;0;0;;mathematical finance, stochastic analysis, financial economics;;0;0;;;;0;;3;;hh;0;;;;0;;0;0;0;0;9193;;0;2021-08-04 12:01:31.642467+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;9196;I suggest that you invite Suman Banerjee at sbanerj2@stevens.edu.  I believe he would be an excellent reviewer for this paper.;0;;;;;;0;2;H2NuH9Jmt77zBmUbxXgHE2;1;;;;;;;2021-08-31 06:54:07.720846+00:00;0;0;0;;;;0;0;;;1167;0;;3;2021-09-03 15:04:23.198056+00:00;bb;1;;;['2', '9'];0;;0;0;0;0;9194;;0;2021-08-04 12:01:31.646316+00:00;;;;;;;;;;;0;1;0;0;0;0;0;1;;;;;;;3;2;5;2;75;3;3
0;;0;9200;;0;;;;;;0;26;7Y26TgMUhHhubQkmE75Z4x;0;;;;;;;;0;0;0;;finance, corporate finance, fintech, religiosity;;0;0;;;;0;;8;;ll;0;;;;0;;0;0;0;0;9198;;0;2021-08-04 12:01:31.661826+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;9201;;0;;;;;;0;6;f7t3BomeFeq3vQUfbSKSrh;0;;;;;;;;0;0;0;;fx markets, banking, capital markets;;0;0;;;;0;;5;;hh;0;;;;0;;0;0;0;0;9199;;0;2021-08-04 12:01:31.665552+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;9203;;0;;;;;;0;9;4U3pGN4xnn6mudt95VR8QS;0;;;;;;;;0;0;0;;;;0;0;;;;0;;6;;bl;0;;;;0;;0;0;0;0;9201;;0;2021-08-04 12:01:31.673073+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;9204;;0;;;;;;0;17;9wteiAWYWk7uHumQ4sG3mm;0;;;;;;;;0;0;0;;;;0;0;;;;0;;8;;hh;0;;;;0;;0;0;0;0;9202;;0;2021-08-04 12:01:31.676871+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;8264;;0;;;;;;0;2;DStgWnhALnNTHQSY5oDc2Y;1;;;;;;;2021-08-24 06:10:17.970483+00:00;0;0;0;;finance, financial regulation of banks, entrepreneurial finance, family ownership and private equity, investment behavior of hou;;0;0;;;;0;;4;;bh;0;2021-09-04 03:00:00.456061+00:00;;;1;;0;0;0;0;8262;;0;2021-08-04 12:01:28.070151+00:00;;;;;;;;;;;;;;;;;;;;;;;;;2;1;3;2;60;2;
0;;0;9166;;0;;;;;;0;2;gCPbSCktq2ECRdMsMexH6f;1;;;;;;;2021-08-27 07:11:08.301736+00:00;0;0;0;;extreme value theory, financial econometrics, volatility, computational statistics, digital finance;;0;0;;;;0;;2;;bl;0;2021-09-07 03:00:00.451152+00:00;;;1;;0;0;0;0;9164;;0;2021-08-04 12:01:31.526825+00:00;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;29;1;1
0;;0;10307;;0;;;;;;0;1;H3mQTWNQ88hWnYnp6ez82b;1;;;;;;;2021-08-17 11:07:35.382405+00:00;0;0;0;;machine learning, factor investing, portfolio optimization, financial economics, esg investing;;0;0;;;411;0;;4;2021-08-17 11:12:12.173328+00:00;bb;1;;;['7'];0;;0;0;0;0;10305;;0;2021-08-04 12:01:35.998795+00:00;;;;;;;;;;;0;0;0;0;0;0;1;0;;;;;;;1;1;1;1;8;1;1
0;;0;9207;;0;;;;;;0;4;mQRsJfYsYbrqFaXQuTv49K;0;;;;;;;;0;0;0;;corporate finance, banking;;0;0;;;;0;;6;;hh;0;;;;0;;0;0;0;0;9205;;0;2021-08-04 12:01:31.688330+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;9219;;0;;;;;;0;3;E89gumwpPDZg2xN7C726V2;1;;;;;;;2021-09-15 07:36:20.612217+00:00;0;0;0;;financial econometrics, econometrics, financial risk management, reproducible research;;0;0;;;1595;0;;4;2021-09-23 04:55:16.549905+00:00;bl;1;;;['7'];0;;0;0;0;0;9217;;0;2021-08-04 12:01:31.735240+00:00;;;;;;;;;;;0;0;0;0;0;0;1;0;;;;;;;2;2;3;3;75;2;2
0;;0;9210;;0;;;;;;0;10;nCWJgKtwvoe3Y4iUgHgvS9;0;;;;;;;;0;0;0;;multiple criteria decision making, data mining, ahp, group decision making, opinion mining;;0;0;;;;0;;7;;bl;0;;;;0;;0;0;0;0;9208;;0;2021-08-04 12:01:31.699904+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;9147;;0;;;;;;0;2;iLZQxWxo3bkgTbcCpWGV5T;1;;;;;;;2021-08-24 06:10:17.970483+00:00;0;0;0;;tax research, public finance, china economic, family and consumer economic;;0;0;;;786;0;;2;2021-08-25 01:51:19.886128+00:00;bh;1;;;['2'];0;;0;0;0;0;9145;;0;2021-08-04 12:01:31.452869+00:00;;;;;;;;;;;0;1;0;0;0;0;0;0;;;;;;;1;1;1;1;5;1;2
0;;0;9213;;0;;;;;;0;3;33wYNjVide3DqdCRn5qvxp;0;;;;;;;;0;0;0;;;;0;0;;;;0;;4;;hh;0;;;;0;;0;0;0;0;9211;;0;2021-08-04 12:01:31.711487+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;9215;;0;;;;;;0;4;cNxBjxiqjNgyf5btJYun2R;0;;;;;;;;0;0;0;;finance, asset pricing, information asymmetry, mutual funds;;0;0;;;;0;;4;;hh;0;;;;0;;0;0;0;0;9213;;0;2021-08-04 12:01:31.719397+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;9208;;0;;;;;;0;4;4xqE95GFQ3JnVFd7xp83gS;1;;;;;;;2021-09-20 07:53:57.930011+00:00;0;0;0;;monetary policy, central banking;;0;0;;;1697;0;;4;2021-09-30 05:55:40.527425+00:00;bl;1;;;['2', '7'];0;;0;0;0;0;9206;;0;2021-08-04 12:01:31.692157+00:00;;;;;;;;;;;0;1;0;0;0;0;1;0;;;;;;;1;1;1;1;3;1;1
0;;0;9150;;0;;;;;;0;2;ZqxSKUtPegLnGcM4yMkmNF;1;;;;;;;2021-08-24 06:10:17.970483+00:00;0;0;0;;finance;;0;0;;;;0;;2;;bh;0;2021-09-04 03:00:00.612816+00:00;;;1;;0;0;0;0;9148;;0;2021-08-04 12:01:31.464792+00:00;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;3;1;2
0;;0;9242;;0;;;;;;0;3;dZDhFCEcNXG5AGtdSGKvUX;1;;;;;;;2021-08-30 06:07:49.814222+00:00;0;0;0;;economie de l'energie;;0;0;;;1200;0;;3;2021-09-07 07:37:17.703273+00:00;bh;1;;;['7'];0;;0;0;0;0;9240;;0;2021-08-04 12:01:31.824889+00:00;;;;;;;;;;;0;0;0;0;0;0;1;0;;;;;;;1;1;1;1;31;1;1
0;['1', '2'];0;7501;;1;4;269;1;2021-08-26 08:15:57.004065+00:00;;1;2;ffQQy2Eh4WnVaRnPaPehMP;1;3;;5;5;5;240;2021-08-26 07:36:47.223770+00:00;1;1;1;2021-09-19 08:44:57.574171+00:00;behavioral finance, financial resilience, financial risk management, artificial intelligence;;1;0;4;;;1;2;2;2021-08-26 08:13:49.492694+00:00;hh;0;;5;;0;4;0;0;0;1;7499;;1;2021-08-04 12:01:25.083073+00:00;0;;;0;6;2021-09-19 08:47:44.288570+00:00;1443;0;236;1;;;;;;;;;1;1;0;0;0;0;1;1;1;1;42;1;1
0;;0;9220;;0;;;;;;0;7;Fn3pDivXTfx9qmHaFhfAMT;0;;;;;;;;0;0;0;;going public, m&as;;0;0;;;;0;;6;;hh;0;;;;0;;0;0;0;0;9218;;0;2021-08-04 12:01:31.739329+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;9221;;0;;;;;;0;13;7MEdKYxRLGUNMAQz4rc3F9;0;;;;;;;;0;0;0;;bioelectrochemistry, microbial fuel cells, microbial electrolysis cell, microbial electrosynthesis, mfc sensor;;0;0;;;;0;;7;;bh;0;;;;0;;0;0;0;0;9219;;0;2021-08-04 12:01:31.743099+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;9222;;0;;;;;;0;5;Z6jy6aJg9Apfnwn744ibir;0;;;;;;;;0;0;0;;empirical corporate finance, entrepreneurial finance, law and finance;;0;0;;;;0;;5;;bb;0;;;;0;;0;0;0;0;9220;;0;2021-08-04 12:01:31.747131+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;9206;;0;;;;;;0;1;36bZ7USiLfzQYC2fbie4mS;1;;;;;;;2021-08-17 07:31:28.545420+00:00;0;0;0;;bayesian statistics, time series, forecasting, statistical computing, econometrics;;0;0;;;921;0;;3;2021-08-27 06:51:00.238542+00:00;bb;1;;;['2'];0;;0;0;0;0;9204;;0;2021-08-04 12:01:31.684495+00:00;;;;;;;;;;;0;1;0;0;0;0;0;0;;;;;;;2;2;4;3;63;2;2
0;;0;9224;;0;;;;;;0;2;7nS2QBT7Jh6bhjRadJamVD;1;;;;;;;2021-08-31 06:54:07.720846+00:00;0;0;0;;corporate governance, auditing, xbrl;;0;0;;;;0;;3;2021-08-31 11:25:50.407826+00:00;bb;1;;;;0;;0;0;0;0;9222;;0;2021-08-04 12:01:31.754929+00:00;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;66;2;2
0;;0;9225;;0;;;;;;0;5;ERUnvafrYUMCk2uFJCULJR;0;;;;;;;;0;0;0;;asset pricing, investments, institutional investors, mutual funds, hedge funds;;0;0;;;;0;;5;;bb;0;;;;0;;0;0;0;0;9223;;0;2021-08-04 12:01:31.758824+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;9226;;0;;;;;;0;13;JoPC4CHiQkrf5gbbFgzj2y;0;;;;;;;;0;0;0;;finance;;0;0;;;;0;;8;;bb;0;;;;0;;0;0;0;0;9224;;0;2021-08-04 12:01:31.762739+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;9227;;0;;;;;;0;16;RogjajXLpvgShrayAvL5Xb;0;;;;;;;;0;0;0;;corporate finance;;0;0;;;;0;;8;;bh;0;;;;0;;0;0;0;0;9225;;0;2021-08-04 12:01:31.766702+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;9228;;0;;;;;;0;13;9gBCdGpm89zyxhpyUNxgZ2;0;;;;;;;;0;0;0;;corporate finance, corporate governance;;0;0;;;;0;;8;;hh;0;;;;0;;0;0;0;0;9226;;0;2021-08-04 12:01:31.770847+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;9229;;0;;;;;;0;8;MYqLgjJoqJ2eTgoE3typ9s;0;;;;;;;;0;0;0;;administrative law, behavioral economics;;0;0;;;;0;;7;;bl;0;;;;0;;0;0;0;0;9227;;0;2021-08-04 12:01:31.774671+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;9230;;0;;;;;;0;16;8fYN82C7pQHPjoGKaLoiFr;0;;;;;;;;0;0;0;;corporate finance, financial intermediation;;0;0;;;;0;;8;;ll;0;;;;0;;0;0;0;0;9228;;0;2021-08-04 12:01:31.778516+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;9231;;0;;;;;;0;5;UscHQFHearzAHFFjXJfpwg;0;;;;;;;;0;0;0;;;;0;0;;;;0;;5;;bb;0;;;;0;;0;0;0;0;9229;;0;2021-08-04 12:01:31.782443+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;9233;;0;;;;;;0;15;oSaYAnLAZau2CxD7cfC26Y;0;;;;;;;;0;0;0;;chinese economy, environmental economics, corporate finance, fintech finance;;0;0;;;;0;;8;;bb;0;;;;0;;0;0;0;0;9231;;0;2021-08-04 12:01:31.790241+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;9234;;0;;;;;;0;6;MWav7Qaeu9yA2fGDhohxN9;0;;;;;;;;0;0;0;;asset pricing, financial econometrics;;0;0;;;;0;;6;;hh;0;;;;0;;0;0;0;0;9232;;0;2021-08-04 12:01:31.794164+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;9240;;0;;;;;;0;2;kBpwEGoc5fxN2K7k9KPnWt;1;;;;;;;2021-08-31 06:54:07.720846+00:00;0;0;0;;finance;;0;0;;;1111;0;;2;2021-08-31 12:52:07.774102+00:00;bb;1;;;['2'];0;;0;0;0;0;9238;;0;2021-08-04 12:01:31.816881+00:00;;;;;;;;;;;0;1;0;0;0;0;0;0;;;;;;;1;1;1;1;6;1;1
0;;0;9236;;0;;;;;;0;7;iipJHUDy4NGVBTsxPqmSPs;0;;;;;;;;0;0;0;;economics, econometrics;;0;0;;;;0;;6;;hh;0;;;;0;;0;0;0;0;9234;;0;2021-08-04 12:01:31.801701+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;9237;;0;;;;;;0;7;APEbrxm5Nq4JqgQSHweztA;0;;;;;;;;0;0;0;;applied probability, financial math;;0;0;;;;0;;6;;hh;0;;;;0;;0;0;0;0;9235;;0;2021-08-04 12:01:31.805413+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;9238;;0;;;;;;0;11;YZpKRaXfB6NtsyTh4q3Fsa;0;;;;;;;;0;0;0;;finance, economic history;;0;0;;;;0;;7;;hh;0;;;;0;;0;0;0;0;9236;;0;2021-08-04 12:01:31.809284+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;;0;9211;;0;;;;;;0;2;oKAxAEvGLAwjUgypVWDGS6;1;;;;;;;2021-08-24 06:10:17.970483+00:00;0;0;0;;corporate finance, diversification, corporate governance;;0;0;;;1141;0;;2;2021-09-01 15:20:42.949067+00:00;bh;1;;;['2', '7'];0;;0;0;0;0;9209;;0;2021-08-04 12:01:31.703783+00:00;;;;;;;;;;;0;1;0;0;0;0;1;0;;;;;;;1;1;1;1;12;1;1
0;;0;9205;;0;;;;;;0;2;LH9NnTpNCpdyQ7cYFoW5NE;1;;;;;;;2021-08-24 06:10:17.970483+00:00;0;0;0;;econophysics, statistics, econometrics;;0;0;;;;0;;2;;bh;0;2021-09-04 03:00:00.623649+00:00;;;1;;0;0;0;0;9203;;0;2021-08-04 12:01:31.680699+00:00;;;;;;;;;;;;;;;;;;;;;;;;;1;1;2;2;40;1;2
0;;0;9241;;0;;;;;;0;4;F2Bh3NEQm4fGtXTh5YdGEm;0;;;;;;;;0;0;0;;empirical asset pricing, derivatives, market microstructure;;0;0;;;;0;;5;;bb;0;;;;0;;0;0;0;0;9239;;0;2021-08-04 12:01:31.820787+00:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
